127769;36376;1921-05-01
127771;36376;1921-05-01
127773;36376;1921-05-01
127775;36376;1921-04-24
127777;36376;1921-04-24
127779;36376;1921-04-24
127781;36376;1921-04-24
127783;36376;1921-04-17
127785;36376;1921-04-10
127787;36376;1921-04-03
127789;36376;1921-04-03
127791;36376;1921-04-03
127793;36376;1921-03-27
127795;36376;1921-03-20
127797;36376;1921-03-20
127799;36376;1921-03-20
32536;36376;1921-03-13
135199;36376;1921-03-13
127801;36376;1921-03-06
127803;36376;1921-03-06
127805;36376;1921-02-27
127807;36376;1921-02-27
127809;36376;1921-02-27
127811;36376;1921-02-27
135207;36376;1921-02-20
135205;36376;1921-02-20
32762;36376;1921-02-20
127813;36376;1921-02-13
127815;36376;1921-02-13
127817;36376;1921-02-13
127819;36376;1921-02-06
127821;36376;1921-02-06
127823;36376;1921-02-06
127825;36376;1921-02-06
127827;36376;1921-02-06
127829;36376;1921-01-30
127831;36376;1921-01-30
127833;36376;1921-01-30
127835;36376;1921-01-23
127837;36376;1921-01-23
127839;36376;1921-01-23
127841;36376;1921-01-23
127843;36376;1921-01-23
127845;36376;1921-01-23
127847;36376;1921-01-18
127849;36376;1921-01-18
127851;36376;1921-01-18
127853;36376;1921-01-18
32682;36376;1921-01-16
127855;36376;1921-01-09
127857;36376;1921-01-09
127859;36376;1921-01-09
127861;36376;1921-12-25
127863;36376;1921-01-01
127865;36376;1921-01-01
127867;36376;1921-01-01
127869;36376;1921-01-01
127871;122153;1921-03-30
127873;122054;1921
127875;122054;1921
127877;122054;1921
127879;122190;1921-03-29
127881;122191;1921-02-17
127883;122191;1921-02-17
127885;122191;1921-02-17
127887;122191;1921-02-17
127889;122191;1921-02-17
127891;41289;1921-02-23
127893;122192;1921-08-24
127897;43848;1921-12-25
127899;43848;1921-10-02
127901;43848;1921-08-21
127903;43848;1921-06-05
127905;43848;1921-05-15
127907;43848;1921-05-01
127909;43848;1921-04-17
127911;43848;1921-08-28
127913;43848;1921-07-17
127915;43848;1921-05-22
127917;43848;1921-04-10
127919;43848;1921-03-13
127921;43848;1921-02-06
127923;43848;1921-01-02
127925;43848;1921-09-25
127927;43848;1921-03-06
127929;43848;1921-08-07
127931;43848;1921-12-11
127933;43848;1921-11-06
127935;46493;1921-12-10
127937;30139;1921
127939;36344;1921-02-22
127941;36374;1921-12-04
127943;36374;1921-04-03
127945;36374;1921-03-27
127947;30139;1921
127949;30139;1921
127951;30139;1921
127953;30139;1921
127955;30139;1921
127957;30139;1921
127959;30139;1921
127961;30139;1921
127963;30139;1921
127965;30139;1921
128021;122054;1921
128023;122193;1921
128025;36374;1921-12-28
128027;122186;1921-03-31
128029;122131;1921-03-27
128031;122142;1921-04-03
128033;122194;1921-04-01
128035;122195;1921-03-26
128037;122123;1921-04-12
128039;122196;1921-03-26
128043;122111;1921
128045;122111;1921
128047;122111;1921
31451;30833;1921
128051;122197;1921-04-01
128053;55458;1921-10-30
128055;122136;1921-07-01
128057;55458;1921-06-05
128059;122111;1921
128061;52605;1921-01-21
128063;122136;1921-09-01
128065;122076;1921-10-22
128067;122076;1921-10-20
128069;122076;1921-10-19
128073;89478;1921-10-01
128075;89478;1921-07-01
128077;89478;1921-05-01
32764;89478;1921-02-01
29991;42850;1921-12-25
128079;122136;1921-04-01
128081;36376;1920-12-25
128083;36376;1920-12-25
128085;36376;1920-12-25
128087;36376;1920-12-25
128089;36376;1920-12-19
128091;36376;1920-12-12
128093;36376;1920-12-12
128095;36376;1920-12-12
128097;36376;1920-12-05
128099;36376;1920-11-28
128101;36376;1920-11-21
128103;36376;1920-11-21
128105;36376;1920-11-21
128107;36376;1920-11-21
128109;36376;1920-11-21
128111;36376;1920-11-14
128113;36376;1920-11-14
128115;36376;1920-11-14
128117;36376;1920-11-07
128119;36376;1920-11-07
128121;36376;1920-11-07
128123;36376;1920-10-31
128125;36376;1920-10-31
128127;36376;1920-10-31
128129;36376;1920-10-24
128131;36376;1920-10-17
128133;36376;1920-10-17
128135;36376;1920-10-10
128137;36376;1920-10-03
128139;36376;1920-10-03
128141;36376;1920-10-03
128143;36376;1920-09-26
128145;36376;1920-09-26
128147;36376;1920-09-26
128149;36376;1920-09-26
128151;36376;1920-09-26
128153;36376;1920-09-19
128155;36376;1920-09-19
128157;36376;1920-09-19
128159;36376;1920-09-12
128161;36376;1920-09-12
128163;36376;1920-09-12
128165;36376;1920-09-05
128167;36376;1920-09-05
128169;36376;1920-09-05
135203;36376;1920-08-29
135201;36376;1920-08-29
30121;36376;1920-08-29
128171;36376;1920-08-22
128173;36376;1920-08-22
128175;36376;1920-08-22
128177;36376;1920-08-22
128179;36376;1920-08-15
128181;36376;1920-08-15
128183;36376;1920-08-15
128185;36376;1920-08-08
128187;36376;1920-08-08
128189;36376;1920-08-01
128191;36376;1920-08-01
128193;36376;1920-08-01
128195;36376;1920-07-25
128197;36376;1920-07-25
128199;36376;1920-07-18
128201;36376;1920-07-18
128203;36376;1920-07-18
128205;36376;1920-07-11
128207;36376;1920-07-11
128209;36376;1920-07-04
128211;36376;1920-06-27
128213;36376;1920-06-20
128215;36376;1920-06-20
128217;36376;1920-06-20
128219;36376;1920-06-13
128221;36376;1920-06-06
128223;36376;1920-06-06
128225;36376;1920-05-20
128227;36376;1920-05-23
128229;36376;1920-05-23
128231;36376;1920-05-16
128233;36376;1920-05-16
128235;36376;1920-05-16
128237;36376;1920-05-16
128239;36376;1920-05-13
128241;36376;1920-05-09
128243;36376;1920-05-09
128245;36376;1920-05-09
128247;36376;1920-05-01
128249;36376;1920-03-25
128251;36376;1920-04-18
128253;36376;1920-04-11
128255;36376;1920-04-04
128257;36376;1920-04-04
128259;36376;1920-03-28
128261;36376;1920-03-28
128263;36376;1920-03-21
128265;36376;1920-03-21
128267;36376;1920-03-14
128269;36376;1920-03-07
128271;36376;1920-03-07
128273;36376;1920-02-29
128275;36376;1920-02-29
128277;36376;1920-02-29
128279;36376;1920-02-22
128281;36376;1920-02-15
128283;36376;1920-02-15
128285;36376;1920-02-15
128287;36376;1920-02-08
128289;36376;1920-02-01
128291;36376;1920-02-01
128293;36376;1920-01-25
128295;36376;1920-01-18
128297;36376;1920-01-18
128299;36376;1920-01-18
128301;36376;1920-01-11
128303;36376;1920-01-11
128305;36376;1920-01-11
128307;36376;1920-01-11
128309;36376;1920-01-11
128311;36376;1920-01-11
128313;36376;1920-01-11
128315;36376;1920-01-04
128317;36376;1920-01-04
128319;119073;1920
128321;119073;1920
128323;119073;1920
128325;119073;1920
128327;119073;1920
128329;119073;1920
128331;119073;1920
128333;119073;1920
128335;119073;1920
128337;119073;1920
128339;119073;1920
128341;119073;1920
128343;119073;1920
128345;119073;1920
128347;119073;1920
128349;119073;1920
128351;119073;1920
128353;119073;1920
128355;119073;1920
128357;119073;1920
128359;119073;1920
128361;119073;1920
128363;119073;1920
128365;119073;1920
128367;119073;1920
128369;119073;1920
128371;119073;1920
128373;119073;1920
128375;119073;1920
128377;119073;1920
128379;119073;1920
128381;119073;1920
128383;119073;1920
128385;119073;1920
128387;119073;1920
128389;119073;1920
128391;119073;1920
128393;119073;1920
128395;119073;1920
128397;119073;1920
128399;119073;1920
128401;119073;1920
128403;119073;1920
128405;119073;1920
128407;119073;1920
128409;119073;1920
128411;119073;1920
128413;119073;1920
128415;119073;1920
128417;119073;1920
128419;119073;1920
128421;119073;1920
128423;119073;1920
128425;119073;1920
128427;119073;1920
128429;119073;1920
128431;119073;1920
128433;119073;1920
128435;119073;1920
128437;119073;1920
128439;119073;1920
128441;119073;1920
128443;119073;1920
128445;119073;1920
128447;119073;1920
128449;119073;1920
128451;119073;1920
128453;119073;1920
128455;119073;1920
128457;119073;1920
128459;119073;1920
128461;119073;1920
128463;119073;1920
128465;119073;1920
128467;119073;1920
128469;119073;1920
128471;119073;1920
128473;119073;1920
128475;119073;1920
128477;119073;1920
128479;119073;1920
128481;119073;1920
128483;119073;1920
128485;119073;1920
128487;119073;1920
128489;119073;1920
128491;119073;1920
128493;119073;1920
128495;119073;1920
128497;119073;1920
128499;119073;1920
128501;119073;1920
128503;119073;1920
128505;119073;1920
128507;119073;1920
128509;119073;1920
128511;119073;1920
128513;119073;1920
128515;119073;1920
128517;119073;1920
128519;119073;1920
128521;119073;1920
128523;119073;1920
128525;119073;1920
128527;119073;1920
128529;119073;1920
128531;119073;1920
128533;119073;1920
128535;119073;1920
128537;119073;1920
128539;119073;1920
128541;119073;1920
128543;119073;1920
128545;119073;1920
128547;119073;1920
128549;119073;1920
128551;119073;1920
128553;119073;1920
128555;119073;1920
128557;119073;1920
128559;119073;1920
128561;119073;1920
128563;119073;1920
128565;119073;1920
128567;119073;1920
128569;119073;1920
128571;119073;1920
128573;119073;1920
128575;119073;1920
128577;119073;1920
128579;119073;1920
128581;119073;1920
128583;119073;1920
128585;119073;1920
128587;119073;1920
128589;119073;1920
128591;119073;1920
128593;119073;1920
128595;119073;1920
128597;119073;1920
128599;119073;1920
128601;119073;1920
128603;119073;1920
128605;119073;1920
128607;119073;1920
128609;119073;1920
128611;119073;1920
128613;119073;1920
128615;119073;1920
128617;122198;1920
128619;89471;1920
128621;89471;1920
128623;41289;1920-09-14
128625;52605;1920-01-29
128627;122199;1920-06-26
128629;122199;1920-06-25
128633;43848;1920-12-26
128635;43848;1920-12-12
128637;43848;1920-09-26
128639;43848;1920-08-01
128641;43848;1920-07-11
128643;43848;1920-02-22
128645;43848;1920-02-01
128647;43848;1920-01-04
128649;43848;1920-11-14
128651;52605;1920-07-31
128653;52605;1920-07-07
128655;41531;1920-07-03
128657;122200;1920
128659;36374;1920-11-21
128661;36374;1920-12-28
128663;36374;1920-12-24
128665;36374;1920-12-23
128667;36374;1920-12-22
128669;36374;1920-12-21
128671;36374;1920-12-19
128673;36374;1920-12-18
128675;36374;1920-12-17
128677;36374;1920-11-30
128679;36374;1920-11-28
128681;36374;1920-11-27
128683;36374;1920-11-26
128685;36374;1920-11-25
128687;36374;1920-11-24
128689;36374;1920-11-23
128691;36374;1920-11-19
128693;36374;1920-11-18
128695;36374;1920-11-17
128697;36374;1920-11-14
128699;36374;1920-11-12
128701;36374;1920-11-11
128703;36374;1920-11-10
128705;36374;1920-11-20
128707;36374;1920-11-09
128709;36374;1920-11-07
128713;36344;1920-11-26
128715;36374;1920-02-18
128717;36374;1920-02-17
128719;122151;1920-01-01
128721;43848;1920-06-20
128723;52605;1920-09-28
128725;122201;1920-01-01
128727;122080;1920-01-01
128729;46493;1920-05-15
128731;122202;1920-04-01
128733;122136;1920-08-01
128737;36374;1920-01-20
128739;43848;1920-11-28
128741;43848;1920-10-03
128743;89471;1920
128745;43848;1920-05-16
128747;122203;1920-04-01
128749;52605;1920-04-29
128751;36374;1920-11-06
128753;122204;1920-10-28
128755;52605;1920-06-18
128757;52605;1920-08-21
128759;62897;1920-12-24
128761;122136;1920-11-01
128763;89478;1920-12-01
30347;89478;1920-10-01
128765;89478;1920-08-01
128767;89478;1920-06-01
128769;122205;1919-04-05
128771;122206;1919-03-24
128773;36376;1919-12-28
128775;36376;1919-12-21
128777;36376;1919-12-21
128779;36376;1919-12-14
128781;36376;1919-12-07
128783;36376;1919-12-07
128785;36376;1919-11-30
128787;36376;1919-11-30
128789;36376;1919-01-12
128791;36376;1919-11-01
128793;36376;1919-05-18
128795;36376;1919-11-23
128797;36376;1919-11-23
128799;36376;1919-11-15
128801;36376;1919-11-09
128803;36376;1919-11-09
128805;36376;1919-11-09
128807;36376;1919-11-09
128809;36376;1919-11-01
128811;36376;1919-11-01
128813;36376;1919-10-26
128815;36376;1919-10-19
128817;36376;1919-10-19
128819;36376;1919-10-12
128821;36376;1919-10-12
128823;36376;1919-10-12
128825;36376;1919-10-12
128827;36376;1919-10-12
128829;36376;1919-10-12
128831;36376;1919-10-05
128833;36376;1919-10-05
128835;36376;1919-10-05
128837;36376;1919-09-28
128839;36376;1919-09-28
128841;36376;1919-09-21
128843;36376;1919-09-21
128845;36376;1919-09-21
128847;36376;1919-09-14
128849;36376;1919-09-14
128851;36376;1919-09-14
128853;36376;1919-08-31
128855;36376;1919-08-31
128857;36376;1919-08-24
128859;36376;1919-08-24
128861;36376;1919-08-24
128863;36376;1919-08-17
128865;36376;1919-08-17
128867;36376;1919-08-17
128869;36376;1919-08-17
128871;36376;1919-08-17
128873;36376;1919-08-17
128875;36376;1919-08-10
128877;36376;1919-08-10
128879;36376;1919-08-10
128881;36376;1919-08-03
128883;36376;1919-08-03
128885;36376;1919-08-03
128887;36376;1919-08-03
128889;36376;1919-07-27
128891;36376;1919-07-27
128893;36376;1919-07-20
128895;36376;1919-07-20
128897;36376;1919-07-20
128899;36376;1919-07-20
128901;36376;1919-07-20
128903;36376;1919-07-20
128905;36376;1919-07-20
128907;36376;1919-07-20
128909;36376;1919-07-13
128911;36376;1919-07-13
128913;36376;1919-07-13
128915;36376;1919-07-13
64048;36376;1919-07-06
128917;36376;1919-07-06
128919;36376;1919-07-06
128921;36376;1919-07-06
128923;36376;1919-07-06
128925;36376;1919-06-29
128927;36376;1919-06-29
128929;36376;1919-06-29
128931;36376;1919-06-22
128933;36376;1919-06-22
128935;36376;1919-06-22
128937;36376;1919-06-15
128939;36376;1919-06-08
128941;36376;1919-06-08
128943;36376;1919-06-08
128945;36376;1919-06-08
128947;36376;1919-06-08
128949;36376;1919-06-08
128951;36376;1919-06-01
128953;36376;1919-06-01
128955;36376;1919-06-01
128957;36376;1919-05-25
128959;36376;1919-05-25
128961;36376;1919-05-25
128963;36376;1919-05-18
128965;36376;1919-05-18
128967;36376;1919-05-18
128969;36376;1919-05-18
128971;36376;1919-05-11
128973;36376;1919-05-11
128975;36376;1919-05-11
128977;36376;1919-05-04
128979;36376;1919-05-04
128981;36376;1919-05-04
128983;36376;1919-05-04
128985;36376;1919-05-04
128987;36376;1919-04-27
128989;36376;1919-04-27
128991;36376;1919-04-20
128993;36376;1919-04-20
128995;36376;1919-04-13
128997;36376;1919-04-13
128999;36376;1919-04-13
129001;36376;1919-04-13
129003;36376;1919-04-06
129005;36376;1919-04-06
129007;36376;1919-04-06
129009;36376;1919-03-30
129011;36376;1919-03-30
129013;36376;1919-03-30
129015;36376;1919-03-30
129017;36376;1919-03-23
129019;36376;1919-03-16
129021;36376;1919-03-09
129023;36376;1919-03-09
129025;36376;1919-03-09
129027;36376;1919-03-09
129029;36376;1919-03-09
129031;36376;1919-03-02
129033;36376;1919-03-02
129035;36376;1919-03-02
129037;36376;1919-02-23
129039;36376;1919-02-23
129041;36376;1919-02-23
129043;36376;1919-02-16
129045;36376;1919-02-16
129047;36376;1919-02-16
129049;36376;1919-02-09
129051;36376;1919-02-02
129053;36376;1919-02-02
129055;36376;1919-02-02
129057;36376;1919-01-26
129059;36376;1919-01-26
129061;36376;1919-01-19
129063;36376;1919-01-19
129065;36376;1919-01-19
129067;36376;1919-01-26
129069;36376;1919-01-12
129071;36376;1919-01-05
129073;36376;1919-01-05
129075;36376;1919-01-05
129077;36376;1919-01-05
129271;122207;1919-03-25
129275;122155;1919-12-01
129277;41289;1919-09-06
129279;122208;1919
129281;43848;1919-12-21
129283;43848;1919-11-02
129285;43848;1919-09-28
129287;43848;1919-06-08
129289;43848;1919-04-03
129291;122209;1919-04-07
129293;122210;1919
129295;36374;1919-11-12
129297;36374;1919-11-11
129299;36374;1919-11-08
129301;36374;1919-11-07
129303;36374;1919-11-06
129305;36374;1919-11-05
129307;36344;1919-08-08
129309;36344;1919-07-29
129311;36344;1919-05-16
129319;122211;1919-06-20
129321;122080;1919-11-01
129323;122080;1919-06-01
129325;122212;1919-12-01
129327;41507;1919-05-31
129329;58341;1919-06-15
129331;122213;1919
129333;122214;1919-03-01
129335;36156;1919-05-01
129337;122215;1919
129339;122076;1919-10-21
129341;43848;1919-12-28
129343;43848;1919-12-21
129345;43848;1919-12-14
129347;52605;1919-11-02
129349;52605;1919-12-07
129351;36374;1919-11-04
129355;43848;1919-10-05
129357;122076;1919-10-24
129359;36376;1918-12-29
129361;36376;1918-12-29
129363;36376;1918-12-22
129365;36376;1918-12-15
129367;36376;1918-12-15
129369;36376;1918-12-15
129371;47732;1918
129373;47732;1918
129375;47732;1918
129377;47732;1918
129379;47732;1918
129381;47732;1918
129383;47732;1918
129385;47732;1918
129387;47732;1918
129389;47732;1918
129391;47732;1918
129393;47732;1918
129395;47732;1918
129397;47732;1918
129399;47732;1918
129401;47732;1918
129403;47732;1918
129405;47732;1918
129407;47732;1918
129409;47732;1918
129411;47732;1918
129413;47732;1918
129415;47732;1918
129417;47732;1918
129419;47732;1918
129421;47732;1918
129423;47732;1918
129425;47732;1918
129427;47732;1918
129429;47732;1918
129431;47732;1918
129433;47732;1918
129435;47732;1918
129437;47732;1918
129439;47732;1918
129441;47732;1918
129443;47732;1918
129445;47732;1918
129447;47732;1918
129449;47732;1918
129451;47732;1918
129453;47732;1918
129455;47732;1918
129457;47732;1918
129459;47732;1918
129461;47732;1918
129463;47732;1918
129465;47732;1918
129467;47732;1918
129469;47732;1918
129471;47732;1918
129473;47732;1918
129475;47732;1918
129477;47732;1918
129479;47732;1918
129481;47732;1918
129483;47732;1918
129485;47732;1918
129487;47732;1918
129489;47732;1918
129491;47732;1918
129493;47732;1918
129495;47732;1918
129497;47732;1918
129499;47732;1918
129501;47732;1918
129503;47732;1918
129505;47732;1918
129507;47732;1918
129509;47732;1918
129511;47732;1918
129513;47732;1918
129515;47732;1918
129517;47732;1918
129519;47732;1918
129521;47732;1918
129523;36376;1918-06-29
129525;36376;1918-07-28
129527;36376;1918-07-28
129529;36376;1918-07-28
129531;36376;1918-04-28
129533;36376;1918-04-28
129535;36376;1918-04-28
31549;36376;1918-10-27
135212;36376;1918-10-27
135214;36376;1918-10-27
129537;36376;1918-05-26
129539;36376;1918-08-25
129541;36376;1918-11-24
129543;36376;1918-11-24
129545;36376;1918-06-23
129547;36376;1918-06-23
129549;36376;1918-07-21
129551;36376;1918-04-21
129553;36376;1918-05-19
129555;36376;1918-05-19
129557;36376;1918-05-19
129559;36376;1918-08-18
129561;36376;1918-11-17
129563;36376;1918-11-17
129565;36376;1918-06-16
129567;36376;1918-06-16
129569;36376;1918-06-16
129571;36376;1918-07-14
129573;36376;1918-07-14
129575;36376;1918-07-14
129577;36376;1918-07-14
129579;36376;1918-07-14
129581;36376;1918-04-14
129583;36376;1918-04-14
129585;36376;1918-05-12
129587;36376;1918-08-11
129589;36376;1918-08-11
129591;36376;1918-08-11
129593;36376;1918-08-11
129595;36376;1918-11-10
129597;36376;1918-11-10
129599;36376;1918-11-10
129601;36376;1918-06-09
129603;36376;1918-06-09
129605;36376;1918-12-08
129607;36376;1918-12-08
129609;36376;1918-09-08
129611;36376;1918-09-08
129613;36376;1918-07-07
129615;36376;1918-07-07
129617;36376;1918-07-07
129619;36376;1918-04-07
129621;36376;1918-04-07
129623;36376;1918-04-07
129625;36376;1918-04-07
129627;36376;1918-05-05
129629;36376;1918-05-05
129631;36376;1918-05-05
129633;36376;1918-08-04
129635;36376;1918-08-04
129637;36376;1918-08-04
129639;36376;1918-06-02
129641;36376;1918-06-02
129643;36376;1918-06-02
129645;36376;1918-06-02
129647;36376;1918-06-02
129649;36376;1918-12-01
129651;36376;1918-12-01
129653;36376;1918-12-01
129655;36376;1918-09-01
129657;36376;1918-09-01
129659;41321;1918-12-25
129661;36376;1918-03-31
129663;36376;1918-03-31
129665;36376;1918-03-31
129667;36376;1918-03-31
129669;36376;1918-03-31
129671;36376;1917-03-24
129673;36376;1917-03-24
129675;36376;1918-03-17
129677;36376;1918-03-17
129679;36376;1918-03-17
129681;36376;1918-03-10
129683;36376;1918-03-10
129685;36376;1918-03-10
129687;36376;1918-03-03
129689;36376;1918-03-03
129691;36376;1918-02-24
129693;36376;1918-02-17
32290;36376;1918-02-10
129695;36376;1918-02-02
129697;36376;1918-02-02
129699;36376;1918-01-27
129701;36376;1918-01-13
129703;36376;1918-01-13
129705;36376;1918-12-25
129707;122216;1918-10-31
129709;122217;1918-12-01
129711;122217;1918-11-01
129713;122217;1918-10-01
129715;122217;1918-09-01
129717;122217;1918-08-01
129719;122217;1918-07-01
129721;122217;1918-06-01
129723;122217;1918-05-01
129725;122217;1918-04-01
129727;122218;1918
129729;58341;1918-01-01
129733;62394;1918-08-03
129735;122219;1918
129737;122136;1918-04-01
129739;122136;1918-02-01
129741;122217;1918-03-01
129743;122220;1918-09-01
129745;122221;1918
129749;52605;1918-02-05
129751;52605;1918-03-17
129753;122076;1918-08-13
129755;122204;1918-08-01
129757;40042;1918-06-15
129763;122222;1917-05-08
129765;122223;1917-02-04
129767;41289;1917-04-21
129769;36376;1917-09-16
129771;36376;1917-09-16
129773;36376;1917-09-16
129775;36376;1917-09-16
129777;36376;1917-09-02
129779;36376;1917-09-02
129781;36376;1917-09-02
129783;36376;1917-07-22
129785;36376;1917-07-22
129787;36376;1917-07-22
129789;36376;1917-07-22
129791;36376;1917-07-22
129793;36376;1918-01-06
129795;36376;1918-01-06
129797;36376;1917-12-30
129799;36376;1917-12-30
129801;36376;1917-12-30
129803;36376;1917-12-23
129805;36376;1917-12-16
129807;36376;1917-12-08
129809;36376;1917-12-02
129811;36376;1917-11-25
129813;36376;1917-11-25
129815;36376;1917-11-18
129817;36376;1917-11-11
129819;36376;1917-11-04
129821;36376;1917-11-04
129823;36376;1917-10-28
129825;36376;1917-10-21
129827;36376;1917-10-21
129829;36376;1917-10-14
129831;36376;1917-10-14
129833;36376;1917-10-07
129835;36376;1917-10-07
129837;36376;1917-10-04
129839;36376;1917-10-04
129841;36376;1917-09-30
129843;36376;1917-09-30
129845;36376;1917-09-23
129847;36376;1917-09-23
129849;36376;1917-09-08
129851;36376;1917-08-26
129853;36376;1917-08-19
129855;36376;1917-08-26
129857;36376;1917-08-19
129859;36376;1917-08-12
129861;36376;1917-08-19
129863;36376;1917-08-12
129865;36376;1917-08-12
129867;36376;1917-08-05
129869;36376;1917-08-05
129871;36376;1917-07-15
129873;36376;1917-07-15
129875;36376;1917-07-08
129877;36376;1917-07-08
129879;36376;1917-07-08
129881;36376;1917-05-27
129883;36376;1917-05-12
129885;36376;1917-05-12
129887;36376;1917-04-29
129889;36376;1917-04-08
129891;36376;1917-03-18
129893;36376;1917-02-25
129895;36376;1917-02-25
129897;36376;1917-02-25
129899;36376;1917-02-25
129901;36376;1917-02-25
129903;36376;1917-02-25
129905;36376;1917-02-25
129907;36376;1917-02-25
129909;36376;1917-02-11
129911;36376;1917-02-11
129913;36376;1917-02-11
129915;36376;1917-02-11
129917;36376;1917-02-02
129919;36376;1917-02-02
129921;36376;1917-02-02
129923;36376;1917-02-02
129925;36376;1917-02-02
129927;36376;1917-01-21
129929;36376;1917-01-21
129931;36376;1917-01-21
129933;41289;1917-02-07
129935;122204;1917-06-28
129937;122224;1917-07-01
129939;41289;1917-02-16
129941;36344;1917-02-15
129963;30803;1917
129965;30803;1917
129967;30803;1917
129969;30803;1917
129971;30803;1917
129973;30803;1917
129975;30803;1917
129977;30803;1917
129979;30803;1917
129981;30803;1917
129983;30803;1917
129985;30803;1917
129987;122136;1917-02-01
129989;52605;1917-10-31
129991;52605;1917-09-26
129993;122225;1917-07-24
129995;36376;1917-07-12
129997;36156;1917-11-01
130001;122136;1917-06-01
130003;122136;1917-04-01
130007;62394;1917-03-16
130009;122113;1917-03-28
130011;41289;1917-03-18
130013;122217;1917
130015;36376;1917-03-14
130019;40003;1917-09-08
130023;122136;1917-01-01
130025;122226;1917-12-15
130027;122076;1917-04-29
130029;122076;1917-02-10
130031;122076;1917-01-17
130033;122204;1917-04-26
130035;122227;1916
130037;36376;1916-12-31
130039;36376;1916-12-31
130041;36376;1916-12-31
130043;36376;1916-12-24
130045;36376;1916-12-24
130047;36376;1916-12-24
130049;36376;1916-12-24
130051;36376;1916-12-24
130059;122228;1916-10-14
130061;42850;1916-04-30
130065;36376;1916-02-25
130067;122229;1916-02-29
130069;122230;1916-12-10
130071;122231;1916-12-01
130103;36376;1916-04-23
130105;36376;1916-01-09
130107;36376;1916-10-01
130109;36376;1916-09-28
130111;36376;1916-09-24
130115;41244;1916
130117;41564;1916-06-15
130119;122232;1916-04-01
130121;122204;1916-12-21
130123;122136;1916-11-01
130125;122136;1916-10-01
130127;36156;1916-10-01
130129;36376;1916-01-01
130131;41321;1916-12-31
30895;36156;1916-01-01
130135;41531;1916-09-18
130137;41531;1916-03-03
130139;36376;1916-06-11
130141;36156;1916-06-01
130143;122076;1916-06-28
130145;122076;1916-04-30
130147;122125;1915-03-07
130149;122233;1915-10-03
130151;62897;1915-10-07
130153;122234;1915-05-14
130155;122235;1913-07-19
130157;122235;1915-03-18
130159;122056;1915-04-11
130161;122083;1915-04-30
130163;122236;1915-09-01
130169;61441;1915-05-01
130171;61441;1915-05-01
130173;41507;1915-04-15
130175;122237;1915-10-11
130177;122237;1915-04-12
130179;122237;1915-01-25
130185;32528;1915
130187;32528;1915
130189;32528;1915
130191;32528;1915
130193;32528;1915
130195;32528;1915
130197;32528;1915
130199;32528;1915
130201;32528;1915
130203;32528;1915
130205;32528;1915
130207;32528;1915
130209;122238;1915-03-12
130211;62162;1915
130215;41531;1915-03-03
130219;61441;1915-05-01
130221;122232;1915-04-01
130223;61408;1915
130225;36376;1915-05-21
130227;122239;1915
130229;122240;1915-07-16
130231;122241;1915
130233;36376;1915-10-03
130235;42850;1915-03-17
130237;122242;1915-04-11
130239;122243;1915-12-10
130241;36156;1915-07-01
130243;122244;1915-04-01
130245;41531;1915-04-20
130247;41531;1915-04-09
130249;41555;1915-09-01
130251;122245;1915-04-24
130253;36376;1915-04-04
130255;41564;1915-03-18
130257;122246;1914-04-01
130259;122247;1914-10-09
130261;122151;1914-10-04
130263;41289;1914-12-25
130265;122248;1914-12-01
130267;122249;1914-12-25
130269;122250;1914-05-31
130271;41507;1914-12-24
130273;41507;1914-05-31
130275;122251;1914-07-03
130283;42850;1914-02-19
130285;41531;1914-01-07
130287;122252;1914-09-19
130289;122253;1914-12-05
130291;41568;1914-05-15
130293;122254;1914-12-24
130295;122255;1914-04-01
130297;122251;1914-07-03
130299;36376;1914-12-08
130301;41531;1914-09-16
130303;36344;1914-09-17
130305;122151;1914-04-23
130307;122125;1914-11-09
130309;122256;1914-01-07
130317;36374;1914-09-13
130319;41531;1914-03-15
130321;41531;1914-02-10
130323;61408;1914
32470;122232;1915-03-01
130325;41531;1914-04-17
130327;122257;1914-08-01
130329;36376;1914-04-12
130331;36374;1914-03-22
130333;41531;1914-12-07
130335;36376;1914-12-25
130337;36376;1914-05-31
130339;36374;1914-06-12
31241;41531;1914-08-21
130341;36376;1914-08-26
130343;36156;1914-02-01
130345;41507;1914-07-14
130349;41531;1914-05-23
130351;41531;1914-03-02
130353;41531;1914-08-14
130355;122245;1914-09-05
130357;122151;1914-02-21
130359;122258;1914-02-22
130361;122259;1914-05-28
130363;36374;1914-02-17
130365;41531;1914-01-31
130367;122260;1913-09-24
130369;122261;1913-07-03
130371;41507;1913-08-14
HB-tv_6113;40003;1963-07-19
130373;122262;1913-08-20
130375;122151;1913-06-08
130377;41507;1913-07-27
130379;122263;1913-02-04
130381;122264;1913-04-17
130383;122235;1913-07-18
130385;122151;1913-07-04
130387;122237;1913-07-21
130389;41531;1913-12-12
130391;29945;1913
130393;29945;1913
130395;29945;1913
130397;41244;1913-09-19
130399;41507;1913-06-29
130401;47979;1913-12-30
130403;41531;1913-12-25
76470;30859;1913
130539;41484;1913-07-19
130543;36344;1913-12-21
130545;41531;1913-12-21
130547;36376;1913-12-25
130549;36376;1913-03-23
130551;36376;1913-12-27
130553;36156;1913-09-01
130557;41564;1913-09-25
130559;41568;1913-07-01
130561;36374;1913-04-26
130563;122265;1913-07-08
130565;36374;1913-07-30
